"Subject.Number" "Activity.Name" "feature.Domain" "feature.Device" "feature.Source.Signal" "feature.Is.Jerk" "feature.Is.Magnitude" "feature.Variable" "feature.Axial" "count" "average"
1 "WALKING" "time" "Gyroscope" "Body" "TRUE" "TRUE" "Mean" "NA" 95 -0.862438619578947
1 "WALKING" "time" "Gyroscope" "Body" "TRUE" "TRUE" "Standard Deviation" "NA" 95 -0.859038921578947
1 "WALKING" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "X" 95 -0.824411287052632
1 "WALKING" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "Y" 95 -0.728297660867368
1 "WALKING" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "Z" 95 -0.814111385473684
1 "WALKING" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "X" 95 -0.827641894947368
1 "WALKING" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "Y" 95 -0.702221132089684
1 "WALKING" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "Z" 95 -0.773857080452632
1 "WALKING" "frequency" "Accelerometer" "Body" "FALSE" "TRUE" "Mean" "NA" 95 -0.772121071326316
1 "WALKING" "frequency" "Accelerometer" "Body" "FALSE" "TRUE" "Standard Deviation" "NA" 95 -0.788221072378947
1 "WALKING" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "X" 95 -0.835778056947368
1 "WALKING" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "Y" 95 -0.793544573242105
1 "WALKING" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "Z" 95 -0.878227060421053
1 "WALKING" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Standard Deviation" "X" 95 -0.827031971378947
1 "WALKING" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Standard Deviation" "Y" 95 -0.773051928766316
1 "WALKING" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Standard Deviation" "Z" 95 -0.900210314105263
1 "WALKING" "frequency" "Accelerometer" "Body" "TRUE" "TRUE" "Mean" "NA" 95 -0.808080967168421
1 "WALKING" "frequency" "Accelerometer" "Body" "TRUE" "TRUE" "Standard Deviation" "NA" 95 -0.817523730810526
1 "WALKING" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Mean" "X" 95 -0.811806736108421
1 "WALKING" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Mean" "Y" 95 -0.812857160673684
1 "WALKING" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Mean" "Z" 95 -0.815175428736842
1 "WALKING" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "X" 95 -0.855946284210526
1 "WALKING" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "Y" 95 -0.782893798672632
1 "WALKING" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "Z" 95 -0.846114284315789
1 "WALKING" "frequency" "Gyroscope" "Body" "FALSE" "TRUE" "Mean" "NA" 95 -0.794893736796842
1 "WALKING" "frequency" "Gyroscope" "Body" "FALSE" "TRUE" "Standard Deviation" "NA" 95 -0.78630673231579
1 "WALKING" "frequency" "Gyroscope" "Body" "TRUE" "TRUE" "Mean" "NA" 95 -0.861863976736842
1 "WALKING" "frequency" "Gyroscope" "Body" "TRUE" "TRUE" "Standard Deviation" "NA" 95 -0.865712438421053
1 "WALKING_DOWNSTAIRS" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "X" 49 0.275769795510204
1 "WALKING_DOWNSTAIRS" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "Y" 49 -0.0147371480653061
1 "WALKING_DOWNSTAIRS" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "Z" 49 -0.109768573938776
1 "WALKING_DOWNSTAIRS" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "X" 49 -0.987667236938775
1 "WALKING_DOWNSTAIRS" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "Y" 49 -0.956033830816327
1 "WALKING_DOWNSTAIRS" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "Z" 49 -0.968392287755102
1 "WALKING_DOWNSTAIRS" "time" "Accelerometer" "Body" "FALSE" "TRUE" "Mean" "NA" 49 -0.971115237755102
1 "WALKING_DOWNSTAIRS" "time" "Accelerometer" "Body" "FALSE" "TRUE" "Standard Deviation" "NA" 49 -0.96414296755102
1 "WALKING_DOWNSTAIRS" "time" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "X" 49 0.073755022
1 "WALKING_DOWNSTAIRS" "time" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "Y" 49 0.00453937348367347
1 "WALKING_DOWNSTAIRS" "time" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "Z" 49 -0.00346028646326531
1 "WALKING_DOWNSTAIRS" "time" "Accelerometer" "Body" "TRUE" "FALSE" "Standard Deviation" "X" 49 -0.992050772040816
1 "WALKING_DOWNSTAIRS" "time" "Accelerometer" "Body" "TRUE" "FALSE" "Standard Deviation" "Y" 49 -0.985167321632653
1 "WALKING_DOWNSTAIRS" "time" "Accelerometer" "Body" "TRUE" "FALSE" "Standard Deviation" "Z" 49 -0.987942516326531
1 "WALKING_DOWNSTAIRS" "time" "Accelerometer" "Body" "TRUE" "TRUE" "Mean" "NA" 49 -0.990246979591837
1 "WALKING_DOWNSTAIRS" "time" "Accelerometer" "Body" "TRUE" "TRUE" "Standard Deviation" "NA" 49 -0.987899396122449
1 "WALKING_DOWNSTAIRS" "time" "Accelerometer" "Gravity" "FALSE" "FALSE" "Mean" "X" 49 0.862671661632653
1 "WALKING_DOWNSTAIRS" "time" "Accelerometer" "Gravity" "FALSE" "FALSE" "Mean" "Y" 49 -0.0296297217346939
1 "WALKING_DOWNSTAIRS" "time" "Accelerometer" "Gravity" "FALSE" "FALSE" "Mean" "Z" 49 -0.226153987346939
1 "WALKING_DOWNSTAIRS" "time" "Accelerometer" "Gravity" "FALSE" "FALSE" "Standard Deviation" "X" 49 -0.980479586326531
1 "WALKING_DOWNSTAIRS" "time" "Accelerometer" "Gravity" "FALSE" "FALSE" "Standard Deviation" "Y" 49 -0.967677653265306
1 "WALKING_DOWNSTAIRS" "time" "Accelerometer" "Gravity" "FALSE" "FALSE" "Standard Deviation" "Z" 49 -0.965053913469388
1 "WALKING_DOWNSTAIRS" "time" "Accelerometer" "Gravity" "FALSE" "TRUE" "Mean" "NA" 49 -0.971115237755102
1 "WALKING_DOWNSTAIRS" "time" "Accelerometer" "Gravity" "FALSE" "TRUE" "Standard Deviation" "NA" 49 -0.96414296755102
1 "WALKING_DOWNSTAIRS" "time" "Gyroscope" "Body" "FALSE" "FALSE" "Mean" "X" 49 -0.0358518033408163
1 "WALKING_DOWNSTAIRS" "time" "Gyroscope" "Body" "FALSE" "FALSE" "Mean" "Y" 49 -0.0790829039387755
1 "WALKING_DOWNSTAIRS" "time" "Gyroscope" "Body" "FALSE" "FALSE" "Mean" "Z" 49 0.100548489346939
1 "WALKING_DOWNSTAIRS" "time" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "X" 49 -0.984515652244898
1 "WALKING_DOWNSTAIRS" "time" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "Y" 49 -0.983050637755102
1 "WALKING_DOWNSTAIRS" "time" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "Z" 49 -0.980109708571429
1 "WALKING_DOWNSTAIRS" "time" "Gyroscope" "Body" "FALSE" "TRUE" "Mean" "NA" 49 -0.967987483673469
1 "WALKING_DOWNSTAIRS" "time" "Gyroscope" "Body" "FALSE" "TRUE" "Standard Deviation" "NA" 49 -0.972385216326531
1 "WALKING_DOWNSTAIRS" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Mean" "X" 49 -0.0977680830408163
1 "WALKING_DOWNSTAIRS" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Mean" "Y" 49 -0.0383753882453061
1 "WALKING_DOWNSTAIRS" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Mean" "Z" 49 -0.0539329500040816
1 "WALKING_DOWNSTAIRS" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Standard Deviation" "X" 49 -0.992558263265306
1 "WALKING_DOWNSTAIRS" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Standard Deviation" "Y" 49 -0.992301984897959
1 "WALKING_DOWNSTAIRS" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Standard Deviation" "Z" 49 -0.993703976938776
1 "WALKING_DOWNSTAIRS" "time" "Gyroscope" "Body" "TRUE" "TRUE" "Mean" "NA" 49 -0.994446150204082
1 "WALKING_DOWNSTAIRS" "time" "Gyroscope" "Body" "TRUE" "TRUE" "Standard Deviation" "NA" 49 -0.991656001020408
1 "WALKING_DOWNSTAIRS" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "X" 49 -0.988830616530612
1 "WALKING_DOWNSTAIRS" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "Y" 49 -0.966580594489796
1 "WALKING_DOWNSTAIRS" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "Z" 49 -0.976111601632653
1 "WALKING_DOWNSTAIRS" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "X" 49 -0.987301334897959
1 "WALKING_DOWNSTAIRS" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "Y" 49 -0.953274968979592
1 "WALKING_DOWNSTAIRS" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "Z" 49 -0.966214415714286
1 "WALKING_DOWNSTAIRS" "frequency" "Accelerometer" "Body" "FALSE" "TRUE" "Mean" "NA" 49 -0.973813392040816
1 "WALKING_DOWNSTAIRS" "frequency" "Accelerometer" "Body" "FALSE" "TRUE" "Standard Deviation" "NA" 49 -0.964465765306122
1 "WALKING_DOWNSTAIRS" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "X" 49 -0.991982391632653
1 "WALKING_DOWNSTAIRS" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "Y" 49 -0.984844155306122
1 "WALKING_DOWNSTAIRS" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "Z" 49 -0.986190980408163
1 "WALKING_DOWNSTAIRS" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Standard Deviation" "X" 49 -0.992879557959184
1 "WALKING_DOWNSTAIRS" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Standard Deviation" "Y" 49 -0.986726055102041
1 "WALKING_DOWNSTAIRS" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Standard Deviation" "Z" 49 -0.988254984489796
1 "WALKING_DOWNSTAIRS" "frequency" "Accelerometer" "Body" "TRUE" "TRUE" "Mean" "NA" 49 -0.987783164897959
1 "WALKING_DOWNSTAIRS" "frequency" "Accelerometer" "Body" "TRUE" "TRUE" "Standard Deviation" "NA" 49 -0.986930256530612
1 "WALKING_DOWNSTAIRS" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Mean" "X" 49 -0.983164351836735
1 "WALKING_DOWNSTAIRS" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Mean" "Y" 49 -0.985116608571428
1 "WALKING_DOWNSTAIRS" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Mean" "Z" 49 -0.982511771632653
1 "WALKING_DOWNSTAIRS" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "X" 49 -0.985034555918367
1 "WALKING_DOWNSTAIRS" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "Y" 49 -0.98210604244898
1 "WALKING_DOWNSTAIRS" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "Z" 49 -0.981149481836735
1 "WALKING_DOWNSTAIRS" "frequency" "Gyroscope" "Body" "FALSE" "TRUE" "Mean" "NA" 49 -0.980200807755102
1 "WALKING_DOWNSTAIRS" "frequency" "Gyroscope" "Body" "FALSE" "TRUE" "Standard Deviation" "NA" 49 -0.972274044897959
1 "WALKING_DOWNSTAIRS" "frequency" "Gyroscope" "Body" "TRUE" "TRUE" "Mean" "NA" 49 -0.992357771020408
1 "WALKING_DOWNSTAIRS" "frequency" "Gyroscope" "Body" "TRUE" "TRUE" "Standard Deviation" "NA" 49 -0.991066593673469
1 "WALKING_UPSTAIRS" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "X" 53 0.274762571698113
1 "WALKING_UPSTAIRS" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "Y" 53 -0.0231429725471698
1 "WALKING_UPSTAIRS" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "Z" 53 -0.111259027475472
1 "WALKING_UPSTAIRS" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "X" 53 -0.391618968166038
1 "WALKING_UPSTAIRS" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "Y" 53 -0.0883763461132075
1 "WALKING_UPSTAIRS" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "Z" 53 -0.247785713339623
1 "WALKING_UPSTAIRS" "time" "Accelerometer" "Body" "FALSE" "TRUE" "Mean" "NA" 53 -0.227512832126415
1 "WALKING_UPSTAIRS" "time" "Accelerometer" "Body" "FALSE" "TRUE" "Standard Deviation" "NA" 53 -0.363798101339623
1 "WALKING_UPSTAIRS" "time" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "X" 53 0.101367588622642
1 "WALKING_UPSTAIRS" "time" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "Y" 53 -0.00529522311698113
1 "WALKING_UPSTAIRS" "time" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "Z" 53 -0.0314440296207547
1 "WALKING_UPSTAIRS" "time" "Accelerometer" "Body" "TRUE" "FALSE" "Standard Deviation" "X" 53 -0.345756566754717
1 "WALKING_UPSTAIRS" "time" "Accelerometer" "Body" "TRUE" "FALSE" "Standard Deviation" "Y" 53 -0.239368144037736
1 "WALKING_UPSTAIRS" "time" "Accelerometer" "Body" "TRUE" "FALSE" "Standard Deviation" "Z" 53 -0.535208372283019
1 "WALKING_UPSTAIRS" "time" "Accelerometer" "Body" "TRUE" "TRUE" "Mean" "NA" 53 -0.325902907188679
1 "WALKING_UPSTAIRS" "time" "Accelerometer" "Body" "TRUE" "TRUE" "Standard Deviation" "NA" 53 -0.346357203626415
1 "WALKING_UPSTAIRS" "time" "Accelerometer" "Gravity" "FALSE" "FALSE" "Mean" "X" 53 0.936334753396227
1 "WALKING_UPSTAIRS" "time" "Accelerometer" "Gravity" "FALSE" "FALSE" "Mean" "Y" 53 -0.195830494648302
1 "WALKING_UPSTAIRS" "time" "Accelerometer" "Gravity" "FALSE" "FALSE" "Mean" "Z" 53 -0.0368500438324528
1 "WALKING_UPSTAIRS" "time" "Accelerometer" "Gravity" "FALSE" "FALSE" "Standard Deviation" "X" 53 -0.951890246415094
1 "WALKING_UPSTAIRS" "time" "Accelerometer" "Gravity" "FALSE" "FALSE" "Standard Deviation" "Y" 53 -0.935026190566038
1 "WALKING_UPSTAIRS" "time" "Accelerometer" "Gravity" "FALSE" "FALSE" "Standard Deviation" "Z" 53 -0.86577235490566
1 "WALKING_UPSTAIRS" "time" "Accelerometer" "Gravity" "FALSE" "TRUE" "Mean" "NA" 53 -0.227512832126415
1 "WALKING_UPSTAIRS" "time" "Accelerometer" "Gravity" "FALSE" "TRUE" "Standard Deviation" "NA" 53 -0.363798101339623
1 "WALKING_UPSTAIRS" "time" "Gyroscope" "Body" "FALSE" "FALSE" "Mean" "X" 53 0.0414182410132075
1 "WALKING_UPSTAIRS" "time" "Gyroscope" "Body" "FALSE" "FALSE" "Mean" "Y" 53 -0.104905471339623
1 "WALKING_UPSTAIRS" "time" "Gyroscope" "Body" "FALSE" "FALSE" "Mean" "Z" 53 0.0613042825792453
1 "WALKING_UPSTAIRS" "time" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "X" 53 -0.505557347362264
1 "WALKING_UPSTAIRS" "time" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "Y" 53 -0.2647901745
1 "WALKING_UPSTAIRS" "time" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "Z" 53 -0.370526413718868
1 "WALKING_UPSTAIRS" "time" "Gyroscope" "Body" "FALSE" "TRUE" "Mean" "NA" 53 -0.219333123779245
1 "WALKING_UPSTAIRS" "time" "Gyroscope" "Body" "FALSE" "TRUE" "Standard Deviation" "NA" 53 -0.325580673650943
1 "WALKING_UPSTAIRS" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Mean" "X" 53 -0.0895383509056604
1 "WALKING_UPSTAIRS" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Mean" "Y" 53 -0.0535419790566038
1 "WALKING_UPSTAIRS" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Mean" "Z" 53 -0.0765797255962264
1 "WALKING_UPSTAIRS" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Standard Deviation" "X" 53 -0.489871864311321
1 "WALKING_UPSTAIRS" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Standard Deviation" "Y" 53 -0.499263131830943
1 "WALKING_UPSTAIRS" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Standard Deviation" "Z" 53 -0.571863938396226
1 "WALKING_UPSTAIRS" "time" "Gyroscope" "Body" "TRUE" "TRUE" "Mean" "NA" 53 -0.500618653773585
1 "WALKING_UPSTAIRS" "time" "Gyroscope" "Body" "TRUE" "TRUE" "Standard Deviation" "NA" 53 -0.544200561377359
1 "WALKING_UPSTAIRS" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "X" 53 -0.354672700526415
1 "WALKING_UPSTAIRS" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "Y" 53 -0.103414080754717
1 "WALKING_UPSTAIRS" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "Z" 53 -0.323427419301887
1 "WALKING_UPSTAIRS" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "X" 53 -0.408059084364151
1 "WALKING_UPSTAIRS" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "Y" 53 -0.139628293811321
1 "WALKING_UPSTAIRS" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "Z" 53 -0.273777827366038
1 "WALKING_UPSTAIRS" "frequency" "Accelerometer" "Body" "FALSE" "TRUE" "Mean" "NA" 53 -0.285650956339623
1 "WALKING_UPSTAIRS" "frequency" "Accelerometer" "Body" "FALSE" "TRUE" "Standard Deviation" "NA" 53 -0.515828216724528
1 "WALKING_UPSTAIRS" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "X" 53 -0.35203170269434
1 "WALKING_UPSTAIRS" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "Y" 53 -0.273362014720755
1 "WALKING_UPSTAIRS" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "Z" 53 -0.482277115037736
1 "WALKING_UPSTAIRS" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Standard Deviation" "X" 53 -0.400066943764151
1 "WALKING_UPSTAIRS" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Standard Deviation" "Y" 53 -0.254731798962264
1 "WALKING_UPSTAIRS" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Standard Deviation" "Z" 53 -0.588262279660377
1 "WALKING_UPSTAIRS" "frequency" "Accelerometer" "Body" "TRUE" "TRUE" "Mean" "NA" 53 -0.287856305356604
1 "WALKING_UPSTAIRS" "frequency" "Accelerometer" "Body" "TRUE" "TRUE" "Standard Deviation" "NA" 53 -0.435714707528302
1 "WALKING_UPSTAIRS" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Mean" "X" 53 -0.397037579320755
1 "WALKING_UPSTAIRS" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Mean" "Y" 53 -0.274843864281132
1 "WALKING_UPSTAIRS" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Mean" "Z" 53 -0.352427516477358
1 "WALKING_UPSTAIRS" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "X" 53 -0.541529878264151
1 "WALKING_UPSTAIRS" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "Y" 53 -0.268082158641509
1 "WALKING_UPSTAIRS" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "Z" 53 -0.436913519328302
1 "WALKING_UPSTAIRS" "frequency" "Gyroscope" "Body" "FALSE" "TRUE" "Mean" "NA" 53 -0.352041459735849
1 "WALKING_UPSTAIRS" "frequency" "Gyroscope" "Body" "FALSE" "TRUE" "Standard Deviation" "NA" 53 -0.428327102632075
1 "WALKING_UPSTAIRS" "frequency" "Gyroscope" "Body" "TRUE" "TRUE" "Mean" "NA" 53 -0.519560193098113
1 "WALKING_UPSTAIRS" "frequency" "Gyroscope" "Body" "TRUE" "TRUE" "Standard Deviation" "NA" 53 -0.612724567264151
2 "LAYING" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "X" 48 0.26205738625
2 "LAYING" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "Y" 48 -0.00887547472229167
2 "LAYING" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "Z" 48 -0.0915234207291667
2 "LAYING" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "X" 48 -0.96838446875
2 "LAYING" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "Y" 48 -0.921063257083333
2 "LAYING" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "Z" 48 -0.928672183125
2 "LAYING" "time" "Accelerometer" "Body" "FALSE" "TRUE" "Mean" "NA" 48 -0.9368821725
2 "LAYING" "time" "Accelerometer" "Body" "FALSE" "TRUE" "Standard Deviation" "NA" 48 -0.919579755625
2 "LAYING" "time" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "X" 48 0.0830121799583333
2 "LAYING" "time" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "Y" 48 -0.00583730290208333
2 "LAYING" "time" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "Z" 48 -0.00221789641666667
2 "LAYING" "time" "Accelerometer" "Body" "TRUE" "FALSE" "Standard Deviation" "X" 48 -0.971693286041667
2 "LAYING" "time" "Accelerometer" "Body" "TRUE" "FALSE" "Standard Deviation" "Y" 48 -0.964061155833333
2 "LAYING" "time" "Accelerometer" "Body" "TRUE" "FALSE" "Standard Deviation" "Z" 48 -0.965400083958333
2 "LAYING" "time" "Accelerometer" "Body" "TRUE" "TRUE" "Mean" "NA" 48 -0.970993657083333
2 "LAYING" "time" "Accelerometer" "Body" "TRUE" "TRUE" "Standard Deviation" "NA" 48 -0.957325515625
2 "LAYING" "time" "Accelerometer" "Gravity" "FALSE" "FALSE" "Mean" "X" 48 0.898692975229167
2 "LAYING" "time" "Accelerometer" "Gravity" "FALSE" "FALSE" "Mean" "Y" 48 -0.105370045729167
2 "LAYING" "time" "Accelerometer" "Gravity" "FALSE" "FALSE" "Mean" "Z" 48 0.00542332012645833
2 "LAYING" "time" "Accelerometer" "Gravity" "FALSE" "FALSE" "Standard Deviation" "X" 48 -0.960047600208333
2 "LAYING" "time" "Accelerometer" "Gravity" "FALSE" "FALSE" "Standard Deviation" "Y" 48 -0.954451813958333
2 "LAYING" "time" "Accelerometer" "Gravity" "FALSE" "FALSE" "Standard Deviation" "Z" 48 -0.936060613333333
2 "LAYING" "time" "Accelerometer" "Gravity" "FALSE" "TRUE" "Mean" "NA" 48 -0.9368821725
2 "LAYING" "time" "Accelerometer" "Gravity" "FALSE" "TRUE" "Standard Deviation" "NA" 48 -0.919579755625
2 "LAYING" "time" "Gyroscope" "Body" "FALSE" "FALSE" "Mean" "X" 48 -0.0299583886810417
2 "LAYING" "time" "Gyroscope" "Body" "FALSE" "FALSE" "Mean" "Y" 48 -0.0683473490833333
2 "LAYING" "time" "Gyroscope" "Body" "FALSE" "FALSE" "Mean" "Z" 48 0.08779985525
2 "LAYING" "time" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "X" 48 -0.9367185525
2 "LAYING" "time" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "Y" 48 -0.931348583125
2 "LAYING" "time" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "Z" 48 -0.937172189583333
2 "LAYING" "time" "Gyroscope" "Body" "FALSE" "TRUE" "Mean" "NA" 48 -0.915643516875
2 "LAYING" "time" "Gyroscope" "Body" "FALSE" "TRUE" "Standard Deviation" "NA" 48 -0.89515867375
2 "LAYING" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Mean" "X" 48 -0.0959977586458333
2 "LAYING" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Mean" "Y" 48 -0.04556440956875
2 "LAYING" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Mean" "Z" 48 -0.04691187125
2 "LAYING" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Standard Deviation" "X" 48 -0.958320587916667
2 "LAYING" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Standard Deviation" "Y" 48 -0.9572618225
2 "LAYING" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Standard Deviation" "Z" 48 -0.966907519375
2 "LAYING" "time" "Gyroscope" "Body" "TRUE" "TRUE" "Mean" "NA" 48 -0.967042399375
2 "LAYING" "time" "Gyroscope" "Body" "TRUE" "TRUE" "Standard Deviation" "NA" 48 -0.947292603125
2 "LAYING" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "X" 48 -0.966892237916667
2 "LAYING" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "Y" 48 -0.932544998125
2 "LAYING" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "Z" 48 -0.942234947708333
2 "LAYING" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "X" 48 -0.969222623125
2 "LAYING" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "Y" 48 -0.919815171458333
2 "LAYING" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "Z" 48 -0.9267049925
2 "LAYING" "frequency" "Accelerometer" "Body" "FALSE" "TRUE" "Mean" "NA" 48 -0.930635174166667
2 "LAYING" "frequency" "Accelerometer" "Body" "FALSE" "TRUE" "Standard Deviation" "NA" 48 -0.925874689583333
2 "LAYING" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "X" 48 -0.971584884375
2 "LAYING" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "Y" 48 -0.963577631041667
2 "LAYING" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "Z" 48 -0.960527805208333
